country,model,reasoning,run_number,attempt,TT4G35A,TT4G35B,TT4G35C,TT4G35D,TT4G35E,TT4G35F,TT4G35G,TT4G35H,TT4G35I,TT4G35J,llm_response_id
Norway,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,606f2a6e-14d8-4b4a-becc-b4c614b5c33e
Norway,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d2891c9a-7d60-45f8-9382-a7cb8913d136
Norway,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,28808773-1c77-47ff-b9a3-323791559665
Norway,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,db74b151-6cd0-4a65-b759-0cb4f4086dad
Norway,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,31bd8b20-3aeb-4514-9c21-5959e478e480
Poland,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,46580ebc-922f-4154-bb88-af6d5ec0d832
Poland,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,9d14ec67-ab3b-43da-b5bd-204363d3a67e
Poland,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e79bd2fd-29c3-4143-b9ea-c5bbce7c05c5
Poland,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,bd16a02c-9717-4ddf-aa75-f5c6adf7a1a5
Poland,google.gemini-3-flash-preview,none,7,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,794978d3-2a6a-4aa6-975c-2ca3866a0050
Poland,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,67c84aea-237a-4d2c-84f7-a3150e046e22
Poland,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,d7fbdd2d-a0b2-446b-a08e-734a2f93482b
Poland,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,f2a592fb-07c7-486a-aec4-5e20e586256c
Poland,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,c076bd97-8573-4bf5-bbf0-700a14adcae8
Poland,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,a749d5f1-4422-4975-9c5e-f1bb300fc5e1
Poland,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,48ba1dc4-e5f5-4da5-ab66-c9f91e04b28b
Poland,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e936caa8-1b2d-4378-b98d-bd3b84f892c9
Poland,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,73452477-af5f-4f3f-a3ab-39718176afbe
Poland,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,ce9d5ba4-a4ef-49c9-8c8a-15b7e9ae9694
Poland,google.gemini-3-flash-preview,none,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,412c77ad-26a2-4001-9564-662fa70bb51b
Poland,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,cf4556d1-9b2b-4b7d-9c2e-a7852f4026a9
Poland,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,f284c84f-6595-4e1a-a163-42a6b78ddd8e
Poland,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,dfc70aec-5008-4f13-86e0-9d3f6abfa48d
Poland,google.gemini-3-flash-preview,none,8,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,31e8aef4-424b-4e45-bbac-bb323933b6ea
Poland,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,1ba4b191-9a1e-469d-89c2-0620774bc3c7
Poland,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,06d9c9bf-7f94-4dc4-b30e-797308c63a77
Poland,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,3f3da0bb-f1d0-4b34-b0aa-92701549a426
Poland,google.gemini-3-flash-preview,none,2,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,89bbea04-ca7e-410d-857f-e48fa856f063
Poland,google.gemini-3-flash-preview,none,5,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,dcf325f4-a1d1-44f9-97d0-139225021e8e
Poland,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,8ebfc1bd-c422-4733-95ac-3dcadbafc20e
Poland,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,7ab6626b-3997-4536-b291-1b52345ad369
Poland,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,49e4a048-19f0-4fea-a399-26ce0c7f6592
Poland,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,7c60ddf6-4931-458a-9128-f2aec0533542
Poland,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,6264dd9d-8e2d-4563-b900-14166263832a
Poland,google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,7adb3406-a268-4aed-8c2b-f7d9df4e7715
Poland,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,ad87fb8b-0282-49a1-97dc-a6c3c2eefcaf
Poland,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,52e33f21-4fa5-42b0-91f8-27b82d4a230c
Poland,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,d041a458-51dd-4e65-a7ad-e145679e0caa
Poland,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,916f2877-06b2-4320-8213-118e8d42b309
Poland,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,7ff79726-b989-460a-8d44-aaa78162563b
Poland,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,066f13bd-e039-4a61-80f7-084dafe84b4f
Poland,anthropic.claude-4.5-haiku,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,d4dbec36-7040-4426-886f-ccdba40be679
Poland,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,7e5011b4-f961-43ea-bf3b-004783bbf32e
Poland,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,196d56a0-994a-4ae9-8826-cc7869c69382
Poland,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,6fe08f77-5d19-4a0e-bd56-f99789f12c84
Poland,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,b520db11-fcec-42cc-a9b4-16ee6889e04d
Poland,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,4c713486-72f9-4830-a50d-01720da09f17
Poland,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,8f4d219a-d50f-4bd5-9f27-effc9073b74b
Poland,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,3dd96d47-4a62-44f9-8050-381a13dc772a
Poland,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,0a6b0fad-0cc2-4334-a0bc-6133616df459
Poland,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,2765e7ff-a4b7-47cb-aaf0-e4e3d769e1e3
Poland,xai.grok-4-fast-reasoning,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,0c6fc5cd-5868-4785-b317-8efd6db5bec3
Poland,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,089030f3-89af-45c8-9cbf-4fc3fc01120e
Poland,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,cc53106b-5b36-4d79-9dab-99d110d0d51e
Poland,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,8dc94a3d-cdb6-43ee-8916-cf515f29fe81
Poland,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,f20f695d-a7da-4d8d-b037-3dee88c0dd53
Poland,xai.grok-4-fast-reasoning,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,4ccc64cb-6d78-4bb4-a9c2-497be3f52240
Poland,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,223ce7ee-47c4-4362-8b1c-ceb9a7715e39
Poland,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,9a49f7a7-0251-4cfb-98be-58edf1e72063
Poland,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,718ce144-b70c-4e00-b9ea-1c777794de5e
Poland,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,0a4d4694-396d-405c-9909-51b441521b26
Poland,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,59f9989b-f8db-4b3b-b8be-afe6b7e98ecb
Poland,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,5d163f71-c0cf-418b-87c0-d43a482e122c
Poland,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,1a30e36a-6246-483f-b950-d291ea0fbfc8
Poland,google.gemini-3-flash-preview,high,8,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,a85bd07b-a609-4841-a82b-8307779b50ab
Poland,anthropic.claude-4.5-haiku,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,257fc043-81d5-4008-9f1f-dee6cd65ee8f
Poland,google.gemini-3-flash-preview,high,1,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,8d564535-051d-4522-8697-b51d3ee6c71b
Poland,google.gemini-3-flash-preview,high,6,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,18a2feea-749c-4ded-878d-f3487a10d4e3
Poland,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,8e791903-9bb7-4cbd-b4af-4b3ad7d3166b
Poland,google.gemini-3-flash-preview,high,10,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,e2e097f9-793f-4763-a58a-71ae68c9e717
Poland,google.gemini-3-flash-preview,high,4,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,e9c0a0bd-180b-4b09-b10b-a80c2fd88452
Poland,google.gemini-3-flash-preview,high,9,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,5d9b7a44-f4f5-41ce-9215-d0cf51c6c294
Poland,google.gemini-3-flash-preview,high,7,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,fe01431a-bbf2-4828-8c23-c304ccd3de39
Poland,google.gemini-3-flash-preview,high,5,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,534c3500-6a3f-4825-8993-bccdcbcab950
Poland,google.gemini-3-flash-preview,high,2,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,e9c2a21a-04dc-49b7-82c5-a3d22fd4fe2b
Poland,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,17e736b3-489e-4e65-9f16-aaf8bb0c893c
Poland,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,2429cb0c-3f76-467e-9799-ef6e787a3439
Poland,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,acd34a71-49ce-4f8d-9297-7493d88dff42
Poland,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,96c76abc-6745-40e8-9640-686d17c30a99
Poland,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,7f756c30-555e-4479-b80e-01e1fc5ec52f
Poland,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d6832109-f54b-4797-8c1c-4cf2a0fc39a8
Poland,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,0ed143d0-6ba1-48cd-a5ed-92b4927a48df
Poland,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,171eb8f0-7ef9-4c5c-8a6e-698cc5d357d2
Poland,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,8456062c-e40c-426b-bb66-ba7244e72893
Poland,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,bdb0dd71-fedd-4f95-9a87-ff00a4faec07
Portugal,google.gemini-3-flash-preview,none,7,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,18093680-72b3-4a53-ad94-cc298b677e97
Portugal,google.gemini-3-flash-preview,none,8,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d27c3f72-f3a9-40e0-b3a1-d871857ab527
Portugal,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,cade439e-d243-465f-a311-1f98e798f0a3
Portugal,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,1da9ae29-73be-48e6-8ef5-ef611573f31c
Portugal,google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d67140cd-376f-4152-8d27-352ceeceb01f
Portugal,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,e40d1a28-550a-471b-b830-7af341e17413
Portugal,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,325031ac-5b90-415f-9897-44f9b948d4f0
Portugal,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,6883630b-d3e6-4242-b8e9-396ac8a46858
Portugal,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,2e559f5c-e737-4820-a8a6-1f44060c9c37
Portugal,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e601dcd8-df6d-4896-9c42-2f586d28eca2
Portugal,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5f96d1a6-032d-49ff-95da-7e45e2de2d3d
Portugal,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,21b99b3c-0c8a-4c74-b6bc-400893242a88
Portugal,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,9c7568a7-97ef-4076-9795-f5e06e29c6a1
Portugal,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,48d8bb93-de02-4714-a3fb-1e9543252c79
Portugal,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,8c70b9b3-71b8-4292-8ba0-d6f4abb4ebc1
Portugal,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,b605c6c1-9f72-45be-88de-b47a3e04d56d
Portugal,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e66aeddd-ce4a-4b8f-888a-b47396daff65
Portugal,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,fdfbd75b-49a0-40c4-8e2b-8bb2696bd108
Portugal,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,2dcf50cc-9b74-47bc-94b5-987369692175
Portugal,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,c3eec950-2632-4222-8ec7-2bba7ebda0d4
Portugal,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,d107587c-24d9-4ab1-a75d-b001d1c0d4e5
Portugal,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,f101e483-1940-421f-8c0c-f940f44ebb65
Portugal,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,e3523c6c-fa63-481c-bd37-9cbd7bcbc57f
Portugal,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,7a4b5305-4f16-47cd-ac0b-4c8f82aab6ca
Portugal,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,e7976af5-ef2c-4391-a036-c0c9ba0b2776
Portugal,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,156b0ae2-14c7-4633-a554-e82b7daf503a
Portugal,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,150ab7c2-614a-4c6d-b08d-dd82a2195858
Portugal,google.gemini-3-flash-preview,none,2,1,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,8431a778-a8bc-45fe-a831-4465ba3ecfa5
Portugal,google.gemini-3-flash-preview,none,3,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,95205efb-6f92-4199-87ad-1f4e0b396119
Portugal,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,6973edcb-42ed-40de-beb7-77fd4067b8bb
Portugal,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,90e8b1a4-4dbd-4890-8d31-9f7019f727c3
Portugal,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,04185625-2366-4a88-8219-66e757b7658e
Portugal,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,0af2e0b3-d615-4953-93ee-4ca924864ece
Portugal,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,7ee2c51a-58c0-4dac-8706-efe1dce67f93
Portugal,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,132c82f0-3fe7-414c-836f-c5a8567e7b77
Portugal,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,4d82b822-593f-4be5-b972-68bfc4d2837d
Portugal,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,8b86c31c-d500-40cd-bb85-a0332825d8c2
Portugal,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,701eac75-7ffc-45d6-85b6-8c03684b3203
Portugal,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,958fbb8c-669c-4ad3-8680-a33a5e8eff26
Portugal,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,fc63cf46-87da-4464-980d-06bc2a361c39
Portugal,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,b107525d-d1cb-4f89-83b1-b00191c78dd5
Portugal,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,6243ed69-92af-43ba-b9a5-336b3b7a321e
Portugal,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,2fa02b1c-d78b-4464-adf4-8c27bd4ff197
Portugal,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,c83cd5ee-6e46-4ccb-9db4-4f4bb03a82fd
Portugal,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,2f61cb74-4f36-450f-855b-d408f49f0ce0
Portugal,anthropic.claude-4.5-haiku,high,4,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,b6361a3b-9032-40d2-9c91-9706fe34e4c1
Portugal,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,68cd500f-f0d8-4ea0-bcbe-2a41f28afb72
Portugal,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,860de6c4-c19b-4e3c-bf0c-105bf21595d3
Portugal,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,6a500601-61e2-484a-a0fb-a6930882466a
Portugal,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,434420cf-24ad-4129-899a-71fcfd396162
Portugal,xai.grok-4-fast-reasoning,high,1,1,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,17d3da0b-41ee-4ca7-b480-1f46a96faeee
Portugal,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,beba81ce-c901-48f4-94f4-73fd1de881d7
Portugal,xai.grok-4-fast-reasoning,high,5,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,d22bd712-f309-4107-944c-abe4ed57ce1e
Portugal,xai.grok-4-fast-reasoning,high,6,1,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,e4c15836-d916-44f6-b129-06ac5a5a5cfc
Portugal,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,6bd7fc49-57e6-4825-86f8-d4589346cbd3
